VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 08:10:06,2016-03-10 08:15:25,1,0.91,-73.97657012939453,40.76533889770508,1,N,-73.9740982055664,40.75729751586913,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2016-03-10 08:10:11,2016-03-10 08:13:20,1,0.57,-73.91401672363281,40.7651824951172,1,N,-73.91912078857422,40.758892059326165,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-03-10 08:10:37,2016-03-10 08:20:41,1,1.57,-73.97534942626953,40.75192642211913,1,N,-73.99182891845702,40.73762512207031,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 08:11:29,2016-03-10 08:20:46,2,1.2,-73.97152709960938,40.75083923339844,1,N,-73.975830078125,40.76369857788086,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 08:11:36,2016-03-10 08:13:35,6,0.43,-73.94915008544923,40.7812614440918,1,N,-73.95478057861328,40.78001022338867,1,3.5,0.0,0.5,1.08,0.0,0.3,5.38
2,2016-03-10 08:12:10,2016-03-10 08:23:01,1,2.2,-73.96683502197266,40.761672973632805,1,N,-73.94615936279298,40.782936096191406,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 08:12:24,2016-03-10 08:18:16,1,0.66,-73.95536804199219,40.77935409545898,1,N,-73.94747924804686,40.779422760009766,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 08:12:52,2016-03-10 08:45:02,1,8.58,-73.86329650878906,40.7701301574707,1,N,-73.97572326660156,40.74911117553711,1,27.5,0.0,0.5,6.77,5.54,0.3,40.61
2,2016-03-10 08:13:30,2016-03-10 08:30:39,1,5.35,-73.98381805419923,40.74980926513672,1,N,-74.00847625732422,40.70462417602539,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2016-03-10 08:13:51,2016-03-10 08:41:01,1,3.74,-73.94197845458984,40.79808807373047,1,N,-73.91832733154298,40.83933639526367,1,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2016-03-10 08:13:53,2016-03-10 08:18:49,1,0.39,-73.96739196777344,40.760601043701165,1,N,-73.97049713134764,40.76372909545898,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 08:14:03,2016-03-10 08:24:28,1,1.52,-73.98963928222656,40.762691497802734,1,N,-74.00479125976561,40.74629974365234,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 08:14:33,2016-03-10 08:30:42,1,2.94,-73.9891357421875,40.77305603027344,1,N,-73.99874877929686,40.73987579345703,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 08:15:27,2016-03-10 08:17:28,1,0.26,-73.96580505371094,40.76617050170898,1,N,-73.96192932128906,40.76448822021485,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-03-10 08:16:12,2016-03-10 08:39:25,1,4.38,-73.95458221435547,40.76576614379882,1,N,-73.9968490600586,40.733360290527344,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
2,2016-03-10 08:16:18,2016-03-10 08:34:13,1,2.38,-73.98229217529298,40.7703514099121,1,N,-73.98217010498048,40.745880126953125,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-03-10 08:16:23,2016-03-10 08:52:08,2,10.42,-73.99098205566406,40.73316955566406,1,N,-73.86656951904298,40.771308898925774,2,35.5,0.0,0.5,0.0,5.54,0.3,41.84
2,2016-03-10 08:16:25,2016-03-10 08:27:13,1,3.46,-73.94953155517578,40.82793426513672,1,N,-73.92479705810547,40.86592864990234,1,13.0,0.0,0.5,2.08,0.0,0.3,15.88
2,2016-03-10 08:16:34,2016-03-10 09:07:12,1,7.42,-73.94908905029298,40.82844161987305,1,N,-73.96926879882812,40.75276184082031,1,34.0,0.0,0.5,2.2,0.0,0.3,37.0
2,2016-03-10 08:18:23,2016-03-10 08:21:27,5,0.71,-73.98799896240233,40.75498962402344,1,N,-73.983642578125,40.74795150756836,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 08:20:33,2016-03-10 08:29:27,1,1.77,-73.99732208251953,40.762306213378906,1,N,-74.00145721435547,40.74257659912109,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-10 08:20:50,2016-03-10 08:33:06,1,1.33,-73.95861053466798,40.76412963867188,1,N,-73.97322082519531,40.75534057617188,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 08:20:55,2016-03-10 08:45:23,5,3.42,-73.9525146484375,40.76622772216797,1,N,-73.99138641357422,40.74982833862305,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2016-03-10 08:21:22,2016-03-10 08:35:03,1,1.47,-73.96966552734375,40.763328552246094,1,N,-73.96966552734375,40.763328552246094,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-03-10 08:21:48,2016-03-10 08:40:53,5,3.99,-74.01483917236328,40.71807098388672,1,N,-73.98287200927734,40.74504852294922,1,16.0,0.0,0.5,3.0,0.0,0.3,19.8
2,2016-03-10 08:21:49,2016-03-10 08:37:20,6,2.08,-73.98851776123048,40.732078552246094,1,N,-74.00553894042967,40.706592559814446,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 08:22:40,2016-03-10 09:01:40,2,3.41,-73.9652099609375,40.79111099243164,1,N,-73.98396301269531,40.74897003173828,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-03-10 08:23:07,2016-03-10 08:30:52,2,0.98,-73.99575805664062,40.73871994018555,1,N,-73.99085998535155,40.75016021728516,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 08:23:20,2016-03-10 08:33:23,1,0.73,-73.9905548095703,40.75621032714844,1,N,-73.97908020019531,40.75433349609375,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-03-10 08:23:27,2016-03-10 08:34:12,6,1.2,0.0,0.0,1,N,0.0,0.0,1,8.5,0.0,0.5,1.2,0.0,0.3,10.5
2,2016-03-10 08:23:30,2016-03-10 08:38:27,1,2.51,-73.99392700195312,40.735877990722656,1,N,-74.01345825195312,40.71571350097656,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2016-03-10 08:23:33,2016-03-10 08:29:01,5,0.79,-73.96378326416014,40.76538848876953,1,N,-73.95453643798828,40.76984024047852,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 08:23:47,2016-03-10 08:34:16,1,1.27,-73.97745513916014,40.738384246826165,1,N,-73.97093963623048,40.75357437133789,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 08:23:49,2016-03-10 08:31:06,2,0.85,-73.9667739868164,40.752967834472656,1,N,-73.9771957397461,40.75936126708984,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 08:23:51,2016-03-10 08:32:58,1,1.39,-73.96245574951173,40.772979736328125,1,N,-73.9822540283203,40.77378845214844,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 08:23:56,2016-03-10 08:32:17,1,1.58,-73.96405792236328,40.76097869873047,1,N,-73.97598266601561,40.74163818359375,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3
2,2016-03-10 08:24:33,2016-03-10 08:30:43,1,0.67,-73.98271179199219,40.73944091796875,1,N,-73.98779296875,40.745731353759766,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 08:26:12,2016-03-10 08:32:22,1,1.11,-73.98155212402342,40.780471801757805,1,N,-73.97148132324217,40.79486083984375,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 08:27:01,2016-03-10 08:37:20,1,1.43,-73.9558868408203,40.77882766723633,1,N,-73.9703369140625,40.76478958129882,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-03-10 08:27:03,2016-03-10 08:38:24,2,1.14,-74.00330352783203,40.74398040771485,1,N,-73.987060546875,40.74203872680664,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 08:27:15,2016-03-10 08:47:27,2,2.85,-73.97657012939453,40.785659790039055,1,N,-73.99833679199219,40.75439834594727,1,14.5,0.0,0.5,2.75,0.0,0.3,18.05
2,2016-03-10 08:27:38,2016-03-10 08:29:44,2,0.66,-73.98710632324217,40.67214584350586,1,N,-73.97872161865233,40.67226791381836,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8
2,2016-03-10 08:27:51,2016-03-10 08:37:03,1,1.84,-73.99099731445312,40.73007583618164,1,N,-73.97371673583984,40.7503662109375,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-03-10 08:28:01,2016-03-10 08:38:33,6,1.4,-73.9638671875,40.770938873291016,1,N,-73.9794692993164,40.76641845703125,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 08:28:10,2016-03-10 08:52:22,1,4.23,-73.9167709350586,40.7464256286621,1,N,-73.98168182373048,40.76647567749024,1,18.5,0.0,0.5,5.79,0.0,0.3,25.09
2,2016-03-10 08:28:38,2016-03-10 08:44:00,1,2.41,-73.99396514892578,40.73263168334961,1,N,-73.97261047363281,40.75897216796875,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 08:30:44,2016-03-10 08:35:12,1,0.68,-73.97691345214844,40.75590133666992,1,N,-73.97560882568358,40.76374053955078,1,5.0,0.0,0.5,1.8,0.0,0.3,7.6
2,2016-03-10 08:31:23,2016-03-10 08:34:30,6,0.51,-74.00794982910156,40.715091705322266,1,N,-74.0098114013672,40.72077178955078,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 08:31:32,2016-03-10 08:38:05,3,1.19,-73.96262359619139,40.77555084228516,1,N,-73.9759063720703,40.7763900756836,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 08:31:37,2016-03-10 08:42:03,1,2.57,-73.99320220947266,40.74747467041016,1,N,-74.00597381591797,40.71448516845703,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 08:31:57,2016-03-10 08:33:06,1,1.14,-73.78978729248048,40.654983520507805,1,N,-73.78639221191406,40.644325256347656,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 08:32:32,2016-03-10 08:39:53,2,0.61,-73.95951080322266,40.77098083496094,1,N,-73.96183013916014,40.76396942138672,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 08:32:47,2016-03-10 08:39:17,2,0.79,-73.99063110351561,40.745918273925774,1,N,-73.98174285888672,40.752071380615234,1,6.0,0.0,0.5,4.0,0.0,0.3,10.8
2,2016-03-10 08:32:56,2016-03-10 08:48:44,1,1.5,-73.95231628417967,40.7688102722168,1,N,-73.97061157226561,40.76150131225586,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 08:33:13,2016-03-10 08:49:13,1,2.36,-73.9844207763672,40.72869110107422,1,N,-73.98724365234375,40.75381088256836,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-03-10 08:33:27,2016-03-10 08:47:29,6,0.95,-73.96148681640625,40.77023696899414,1,N,-73.97267913818358,40.76496887207031,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 08:34:05,2016-03-10 08:46:38,1,2.12,-73.95674133300781,40.774898529052734,1,N,-73.98564147949219,40.77814102172852,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 08:34:20,2016-03-10 08:50:20,1,2.68,-73.95298767089844,40.79166030883789,1,N,-73.98562622070312,40.7783088684082,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-03-10 08:34:48,2016-03-10 08:57:38,3,6.7,-73.94915008544923,40.77323913574219,1,N,-74.00834655761719,40.70767974853516,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76
2,2016-03-10 08:35:09,2016-03-10 08:51:46,1,1.95,-73.9748764038086,40.790653228759766,1,N,-73.98255920410156,40.7641830444336,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
2,2016-03-10 08:36:30,2016-03-10 09:16:44,1,16.95,-73.97691345214844,40.75152587890625,2,N,-73.79029846191406,40.64704132080078,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 08:36:33,2016-03-10 09:01:41,2,6.41,-73.9813461303711,40.75293350219727,1,N,-74.0151138305664,40.711029052734375,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76
2,2016-03-10 08:36:35,2016-03-10 08:55:16,1,2.28,-73.94441986083984,40.782329559326165,1,N,-73.96231842041014,40.75487518310546,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-03-10 08:36:45,2016-03-10 08:50:46,2,2.65,-73.87088012695312,40.7737693786621,1,N,-73.87941741943358,40.74882125854492,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 08:38:02,2016-03-10 09:05:34,1,5.49,-73.91463470458984,40.77010345458984,1,N,-73.93475341796875,40.72702026367188,1,21.5,0.0,0.5,2.0,0.0,0.3,24.3
2,2016-03-10 08:38:38,2016-03-10 08:57:17,1,4.01,-73.9869613647461,40.75085067749024,1,N,-74.01354217529298,40.715450286865234,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,2016-03-10 08:38:46,2016-03-10 08:54:08,1,2.47,-73.98841094970702,40.727657318115234,1,N,-74.01342010498048,40.71617126464844,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 08:39:00,2016-03-10 09:05:33,1,4.06,-73.9940185546875,40.66872024536133,1,N,-74.00758361816406,40.71522903442384,1,19.5,0.0,0.5,5.17,5.54,0.3,31.01
2,2016-03-10 08:39:10,2016-03-10 08:48:21,6,1.19,-73.97107696533203,40.78805160522461,1,N,-73.9566879272461,40.78073120117188,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 08:39:19,2016-03-10 08:59:44,6,3.95,-73.97701263427734,40.751991271972656,1,N,-74.00978088378906,40.73600006103516,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-10 08:39:42,2016-03-10 08:40:36,4,0.09,-74.0056915283203,40.73680114746094,1,N,-74.00389099121092,40.73836898803711,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,2016-03-10 08:39:46,2016-03-10 08:47:21,3,0.74,-73.98253631591797,40.76213073730469,1,N,-73.97531127929686,40.75556182861328,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 08:40:39,2016-03-10 08:53:47,2,2.5,-73.9906005859375,40.7470703125,1,N,-74.00816345214845,40.716739654541016,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 08:40:42,2016-03-10 08:56:26,1,1.35,-73.99152374267578,40.750030517578125,1,N,-73.98011779785155,40.76041030883789,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 08:40:54,2016-03-10 08:55:44,1,1.23,-73.95752716064453,40.77679061889648,1,N,-73.96983337402342,40.76275253295898,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 08:42:08,2016-03-10 08:53:29,1,1.52,-73.94992828369139,40.771968841552734,1,N,-73.96492004394531,40.75592041015625,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 08:43:53,2016-03-10 08:59:17,2,2.38,-73.98246002197266,40.76188659667969,1,N,-73.99085998535155,40.73467254638672,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 08:45:31,2016-03-10 08:59:01,1,1.35,-73.96142578125,40.770137786865234,1,N,-73.97393035888672,40.75416564941406,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0
2,2016-03-10 08:45:32,2016-03-10 09:00:22,5,2.0,-73.97902679443358,40.74714279174805,1,N,-73.96395111083984,40.7707633972168,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 08:46:41,2016-03-10 09:12:11,1,6.02,-73.9754867553711,40.752140045166016,1,N,-74.01477813720702,40.70827102661133,1,23.5,0.0,0.5,4.0,0.0,0.3,28.3
2,2016-03-10 08:47:12,2016-03-10 08:52:57,5,1.15,-73.97695922851561,40.78007125854492,1,N,-73.98135375976561,40.76625061035156,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 08:47:42,2016-03-10 09:07:27,1,4.81,-73.94644165039062,40.77745056152344,1,N,-73.99015808105469,40.73532104492188,1,17.5,0.0,0.5,4.58,0.0,0.3,22.88
2,2016-03-10 08:48:22,2016-03-10 08:59:08,5,1.79,-74.00401306152342,40.73825073242188,1,N,-74.0045394897461,40.71609115600586,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 08:50:42,2016-03-10 08:56:02,1,0.67,-74.00151824951173,40.71597671508789,1,N,-73.99681854248048,40.723796844482415,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 08:51:33,2016-03-10 08:59:25,6,0.84,-73.98876190185547,40.74860000610352,1,N,-73.98584747314453,40.75812911987305,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 08:53:23,2016-03-10 09:24:34,2,2.01,-73.95639038085938,40.78716659545898,1,N,-73.97447204589844,40.76188659667969,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2016-03-10 08:53:58,2016-03-10 09:03:23,6,1.02,-73.9993438720703,40.74401092529297,1,N,-73.98641204833984,40.74712753295898,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 08:54:55,2016-03-10 09:04:50,1,1.66,-73.9912109375,40.75027084350586,1,N,-73.9890365600586,40.734901428222656,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 08:55:20,2016-03-10 08:57:18,1,0.42,-73.95706176757811,40.77457427978516,1,N,-73.95365905761719,40.77935791015625,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2016-03-10 08:55:31,2016-03-11 08:41:52,2,1.57,-73.98899841308595,40.756439208984375,1,N,-74.00685119628906,40.74792098999024,1,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 08:55:41,2016-03-10 09:10:51,1,2.16,-73.99954223632812,40.73870849609375,1,N,-73.97676849365233,40.75046157836913,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 08:56:08,2016-03-11 08:51:54,1,0.89,-74.00775146484375,40.74062347412109,1,N,-73.99987030029298,40.74119186401367,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 08:56:21,2016-03-10 09:36:54,1,15.31,-73.87088012695312,40.77376174926758,1,N,-73.75839233398438,40.715240478515625,2,45.5,0.0,0.5,0.0,0.0,0.3,46.3
2,2016-03-10 08:57:15,2016-03-10 09:05:29,1,1.57,-73.96522521972656,40.76950073242188,1,N,-73.96919250488281,40.78544616699219,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 08:57:28,2016-03-10 09:04:23,1,0.76,-73.99398040771484,40.74135971069336,1,N,-73.99256896972656,40.74779891967773,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 08:58:34,2016-03-10 09:08:04,1,0.54,-73.97523498535155,40.7501106262207,1,N,-73.97697448730467,40.75552368164063,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 08:58:42,2016-03-10 09:10:25,1,1.32,-73.99341583251953,40.7497673034668,1,N,-73.98175048828125,40.758907318115234,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-03-10 08:59:08,2016-03-10 09:02:44,2,0.3,-73.98143768310547,40.74673080444336,1,N,-73.97648620605469,40.744941711425774,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 08:59:11,2016-03-10 09:03:09,1,1.1,-73.98049926757811,40.754070281982415,1,N,-73.99040985107422,40.74034118652344,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 08:59:27,2016-03-10 09:12:07,5,1.98,-73.99629974365233,40.73244094848633,1,N,-74.01344299316406,40.71371841430664,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 09:00:22,2016-03-10 09:10:36,6,1.22,-73.99182891845702,40.74975204467773,1,N,-73.97752380371094,40.75033950805664,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,2016-03-10 09:00:23,2016-03-10 09:06:04,1,0.71,-73.9779281616211,40.74169921875,1,N,-73.98465728759764,40.74745178222656,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 09:01:00,2016-03-10 09:04:03,1,0.51,-73.9685287475586,40.75471878051758,1,N,-73.97392272949219,40.74966812133789,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 09:01:56,2016-03-10 09:25:08,1,2.23,-73.96712493896483,40.76321029663086,1,N,-73.9931640625,40.75008773803711,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-03-10 09:03:00,2016-03-10 09:17:31,1,1.15,-73.95018768310547,40.78393173217773,1,N,-73.94902801513672,40.78425979614258,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-03-10 09:03:27,2016-03-10 09:15:21,1,1.74,-73.98504638671875,40.736038208007805,1,N,-73.97576904296875,40.75597381591797,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-03-10 09:04:21,2016-03-10 09:22:14,2,1.55,-73.9766845703125,40.764869689941406,1,N,-73.97632598876953,40.74842834472656,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 09:04:44,2016-03-10 09:14:23,1,0.76,-73.95511627197266,40.77341079711913,1,N,-73.96186828613281,40.763648986816406,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 09:05:46,2016-03-10 09:12:04,6,0.78,-73.98418426513672,40.76421737670898,1,N,-73.99398040771484,40.76691818237305,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 09:06:19,2016-03-10 09:09:15,2,0.37,-73.9989013671875,40.73460006713867,1,N,-73.99324798583984,40.73331832885742,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 09:06:26,2016-03-10 09:38:35,4,4.85,-73.99403381347656,40.75096130371094,1,N,-74.01212310791014,40.70333099365234,1,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,2016-03-10 09:06:30,2016-03-10 09:35:23,1,1.59,-73.95900726318358,40.780948638916016,1,N,-73.97073364257811,40.767539978027344,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2016-03-10 09:06:38,2016-03-10 09:20:19,3,1.28,-73.96136474609375,40.7744255065918,1,N,-73.97296905517578,40.76455307006836,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-03-10 09:06:40,2016-03-10 09:28:02,1,2.7,-73.99742126464844,40.741523742675774,1,N,-74.00267791748048,40.70888137817384,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 09:06:53,2016-03-10 09:11:42,1,0.54,-73.97544860839844,40.75426483154297,1,N,-73.97576141357422,40.76059722900391,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-03-10 09:07:37,2016-03-10 09:37:17,1,4.07,-73.99230194091797,40.75368118286133,1,N,-73.94691467285155,40.78025817871094,1,20.0,0.0,0.5,6.24,0.0,0.3,27.04
2,2016-03-10 09:07:44,2016-03-10 09:18:00,1,1.23,-74.00780487060547,40.70513153076172,1,N,-74.0158920288086,40.71215057373047,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-03-10 09:07:45,2016-03-10 09:12:43,1,0.97,-73.99066925048828,40.749141693115234,1,N,-73.99270629882812,40.73870849609375,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 09:08:23,2016-03-10 09:17:07,6,1.4,-73.99176788330078,40.7596092224121,1,N,-74.0047836303711,40.741798400878906,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 09:08:33,2016-03-10 09:24:32,1,1.6,-73.99517822265625,40.7393798828125,1,N,-73.97984313964845,40.75585174560546,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2,2016-03-10 09:09:07,2016-03-10 09:17:22,5,1.07,-73.9483871459961,40.77629089355469,1,N,-73.95900726318358,40.77227020263672,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 09:09:09,2016-03-10 09:14:16,1,0.63,-73.98435974121092,40.742500305175774,1,N,-73.9919662475586,40.739360809326165,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 09:10:12,2016-03-10 09:30:39,1,1.94,-74.00115966796875,40.741493225097656,1,N,-73.98006439208984,40.75188064575195,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
2,2016-03-10 09:11:22,2016-03-10 09:23:35,2,1.22,-73.96073913574217,40.77537155151367,1,N,-73.96392059326173,40.76374816894531,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 09:12:18,2016-03-10 09:36:15,1,5.84,-74.01235961914062,40.701271057128906,1,N,-73.97222900390625,40.75935745239258,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
2,2016-03-10 09:12:41,2016-03-10 09:27:03,1,2.41,-73.99044036865233,40.75593566894531,1,N,-74.0052719116211,40.72834777832031,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 09:13:53,2016-03-10 09:30:32,5,4.16,-73.9485855102539,40.773685455322266,1,N,-73.99229431152342,40.742500305175774,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2,2016-03-10 09:14:02,2016-03-10 09:41:30,1,5.1,-73.96571350097656,40.765281677246094,1,N,-73.99520874023438,40.72498321533203,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
2,2016-03-10 09:14:09,2016-03-10 09:26:24,2,0.84,-73.9485626220703,40.797760009765625,1,N,-73.95664215087889,40.78678131103516,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 09:14:55,2016-03-10 09:21:47,1,0.74,-73.97013092041014,40.76505661010742,1,N,-73.97013092041014,40.76505661010742,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 09:16:48,2016-03-10 09:25:38,2,1.11,-73.99038696289062,40.75080871582031,1,N,-73.99117279052734,40.739051818847656,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 09:18:24,2016-03-10 09:27:34,1,1.6,-73.98072052001953,40.75331115722656,1,N,-73.98806762695312,40.734710693359375,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-03-10 09:18:58,2016-03-10 09:37:12,1,1.57,-73.95443725585938,40.77044296264648,1,N,-73.97166442871092,40.76234817504882,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 09:19:36,2016-03-10 09:38:29,3,1.63,-73.98255157470702,40.742431640625,1,N,-73.98905944824217,40.75855255126953,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 09:19:41,2016-03-10 09:33:25,2,0.78,-73.98546600341797,40.74440383911133,1,N,-73.9781723022461,40.754253387451165,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 09:20:09,2016-03-10 09:30:17,2,1.13,-73.9773178100586,40.754409790039055,1,N,-73.99120330810547,40.7499885559082,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
